姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
成诉,监狱行政,监狱行政,55,1,1,1,1,李敖颠倒众生(1),检察官、司法行政部、法务部、上诉、部长
盛顿,见面,见面,55,1,1,1,1,李敖颠倒众生(1),见、见面、认识、总统
高薪水,学术行政,学术行政,55,1,1,1,1,李敖颠倒众生(1),教授、研究、中央研究院、院长、文学
公公婆,见面,见面,54,2,1,1,2,李敖颠倒众生(2),见、见面
曾国藩,历史类比引用 / 政治人物 / 军事人物 / 神交引用,历史类比引用,54,2,2,1,1,李敖颠倒众生(2),国民党、所谓
李光耀,政治人物 / 公共论战,政治人物,54,2,2,1,2,李敖颠倒众生(2),国民党
查系统,司法人员,司法人员,54,2,1,1,1,李敖颠倒众生(2),检察官、法务部、起诉、部长、政治
严正地,亲属,亲属,54,1,1,1,1,李敖颠倒众生(1),父亲
亚里士多德,学术 / 神交引用,学术,54,1,1,1,1,李敖颠倒众生(1),老师、古代、哲学
刘兆玄,学术 / 政治人物 / 公职人员 / 公共论战,学术,54,1,1,1,1,李敖颠倒众生(1),院长、国民党、像
别提醒,见面,见面,54,1,1,1,1,李敖颠倒众生(1),到我家、我家来、记者、报导
吴俊才,学术 / 媒体 / 通信 / 创作资料协助 / 公共论战,学术,54,1,1,1,1,李敖颠倒众生(1),请他、老师、送我、国民党、先生
吴章炯,刑求人员,刑求人员,54,1,1,1,1,李敖颠倒众生(1),朋友、保安处、警备总部、中将、司令
周记,监狱行政,监狱行政,54,1,1,1,1,李敖颠倒众生(1),秘书、总统、所谓
唐朝太,亲属,亲属,54,1,1,1,1,李敖颠倒众生(1),儿子
家念,师生,师生,54,1,1,1,1,李敖颠倒众生(1),老师、总统、党部、像
席出庭,见面,见面,54,1,1,1,1,李敖颠倒众生(1),见、一起、大学、法院
应忠实,律师代理,律师代理,54,1,1,1,1,李敖颠倒众生(1),律师
廉颇车,见面,见面,54,1,1,1,1,李敖颠倒众生(1),见、一起
张汉卿,同案狱友,同案狱友,54,1,1,1,1,李敖颠倒众生(1),同房
文同种,财产债务,财产债务,54,1,1,1,1,李敖颠倒众生(1),财产
施工,监狱行政,监狱行政,54,1,1,1,1,李敖颠倒众生(1),秘书、总统、选举
时务,政治人物,政治人物,54,1,1,1,1,李敖颠倒众生(1),总统、主席、民进党、像
时要偷,亲属,亲属,54,1,1,1,1,李敖颠倒众生(1),家里、太太、像
明呐,政治人物,政治人物,54,1,1,1,1,李敖颠倒众生(1),总统、政府
明毕业,亲属,亲属,54,1,1,1,1,李敖颠倒众生(1),女儿、报纸、记者、总统
李兄写,通信,通信,54,1,1,1,1,李敖颠倒众生(1),写信、律师、政治
李济,学术 / 学术行政 / 公共论战,学术,54,1,1,1,1,李敖颠倒众生(1),主席、委员
李济深,军事人物 / 政治人物 / 公共论战 / 历史类比引用,军事人物,54,1,1,1,1,李敖颠倒众生(1),主席、委员
杰斐逊,政治人物 / 创作资料协助 / 历史类比引用,政治人物,54,1,1,1,1,李敖颠倒众生(1),总统、党务
林宪同,律师代理 / 社会案件,律师代理,54,1,1,1,1,李敖颠倒众生(1),记者、律师、总统、先生
殷太光,学术,学术,54,1,1,1,1,李敖颠倒众生(1),研究、学者、中央研究院、所谓
江聪明,媒体,媒体,54,1,1,1,1,李敖颠倒众生(1),记者、电视、先生
王金平,政治人物 / 朋友 / 见面 / 通信 / 财产债务,政治人物,54,1,1,1,1,李敖颠倒众生(1),院长、法院、主席、国民党、民进党
班固,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,54,1,1,1,1,李敖颠倒众生(1),太太
皮厚,同案狱友,同案狱友,54,1,1,1,1,李敖颠倒众生(1),见、军法
皮条,媒体,媒体,54,1,1,1,1,李敖颠倒众生(1),见、记者、报导
相看,政治人物,政治人物,54,1,1,1,1,李敖颠倒众生(1),请我、总统、主席
经部委,政治人物,政治人物,54,1,1,1,1,李敖颠倒众生(1),法院、主席、委员
老子,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,54,1,1,1,1,李敖颠倒众生(1),主义
荣师生,师生,师生,54,1,1,1,1,李敖颠倒众生(1),师生、出版
谢启大,政治人物 / 司法人员 / 公共论战,政治人物,54,1,1,1,1,李敖颠倒众生(1),院长、法务部、部长
通天,刑求人员,刑求人员,54,1,1,1,1,李敖颠倒众生(1),调查局
那么亲,师生,师生,54,1,1,1,1,李敖颠倒众生(1),教授、弟弟、大学、总统、部长
那么重,亲属,亲属,54,1,1,1,1,李敖颠倒众生(1),认识、弟弟、总统、部长
那么高,党务宣传,党务宣传,54,1,1,1,1,李敖颠倒众生(1),总统、宣传
钟坚说,师生,师生,54,1,1,1,1,李敖颠倒众生(1),教授、报纸、大学、总统
陈诚做,亲属,亲属,54,1,1,1,1,李敖颠倒众生(1),爸爸、秘书
麻烦故,见面,见面,54,1,1,1,1,李敖颠倒众生(1),碰到、一起、朋友、像
万装潢,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),总统
党政人,媒体,媒体,53,1,1,1,1,李敖颠倒众生(1),电视、委员、民进党
全国选,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),总统
全文附,学术,学术,53,1,1,1,1,李敖颠倒众生(1),博士、总统
公平原,媒体,媒体,53,1,1,1,1,李敖颠倒众生(1),电视、政府、国民党
公画像,见面,见面,53,1,1,1,1,李敖颠倒众生(1),见、像
台塑王,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),县长
台视直,见面,见面,53,1,1,1,1,李敖颠倒众生(1),请我、节目
司股票,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),部长
周书府,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),委员、国民党
和江泽,媒体,媒体,53,1,1,1,1,李敖颠倒众生(1),记者
和礼貌,见面,见面,53,1,1,1,1,李敖颠倒众生(1),见
唐飞打,出版,出版,53,1,1,1,1,李敖颠倒众生(1),报纸、记者
国家谈,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),部长
宣布没,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),总统
尹案牵,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),政府
张平男,媒体,媒体,53,1,1,1,1,李敖颠倒众生(1),记者
张鸿学,政治人物 / 公共论战,政治人物,53,1,1,1,1,李敖颠倒众生(1),委员、国民党
强盗拼,见面,见面,53,1,1,1,1,李敖颠倒众生(1),碰到
方来,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),总统
时力量,情治警务,情治警务,53,1,1,1,1,李敖颠倒众生(1),警察
时发布,情治警务,情治警务,53,1,1,1,1,李敖颠倒众生(1),警察
时要问,见面,见面,53,1,1,1,1,李敖颠倒众生(1),见、报导
景观跟,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),总统
柯立芝,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,53,1,1,1,1,李敖颠倒众生(1),总统
空军花,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),总统
荣动手,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),委员、民进党
解禁,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),政府
许历农,军事人物 / 党务宣传 / 政治人物 / 见面 / 公共论战,军事人物,53,1,1,1,1,李敖颠倒众生(1),主席、先生
诸葛亮,政治人物 / 军事人物 / 历史类比引用,政治人物,53,1,1,1,1,李敖颠倒众生(1),请我、像
贡献令,出版,出版,53,1,1,1,1,李敖颠倒众生(1),出版
费西平,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),委员
那菩萨,见面,见面,53,1,1,1,1,李敖颠倒众生(1),见、所谓
那譬如,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),政府、像
金丰乡,军事人物,军事人物,53,1,1,1,1,李敖颠倒众生(1),中将
钟琴看,媒体,媒体,53,1,1,1,1,李敖颠倒众生(1),节目、著作
韩国总,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),总统
马兰奇,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),主席、说过
高得票,政治人物,政治人物,53,1,1,1,1,李敖颠倒众生(1),主席、民进党
陈文成,政治异议者 / 人权救援 / 社会案件 / 学术 / 公共论战,政治异议者,52,2,2,1,2,李敖颠倒众生(2),像
丰瑜老,朋友,朋友,52,1,1,1,1,李敖颠倒众生(1),朋友、先生
劳工有,公共论战,公共论战,52,1,1,1,1,李敖颠倒众生(1),政治
时实力,公共论战,公共论战,52,1,1,1,1,李敖颠倒众生(1),共产党
林浊水,政治人物 / 公共论战,政治人物,52,1,1,1,1,李敖颠倒众生(1),交情、民进党
沈登阳,公共论战,公共论战,52,1,1,1,1,李敖颠倒众生(1),攻击、像
秦国,朋友,朋友,52,1,1,1,1,李敖颠倒众生(1),交情、古代、所谓
简志信,朋友 / 财产债务,朋友,52,1,1,1,1,李敖颠倒众生(1),朋友、先生
简瑞甫,朋友 / 财产债务,朋友,52,1,1,1,1,李敖颠倒众生(1),朋友、先生
荀子,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,52,1,1,1,1,李敖颠倒众生(1),
高干,公共论战,公共论战,52,1,1,1,1,李敖颠倒众生(1),共产党
高雄柏,朋友,朋友,52,1,1,1,1,李敖颠倒众生(1),朋友、先生
鲁迅,诗文出处 / 学术 / 历史类比引用 / 神交引用 / 公共论战,诗文出处,52,1,1,1,1,李敖颠倒众生(1),
傅斯年,学术 / 学术行政 / 诗文出处 / 公共论战 / 历史类比引用,学术,51,1,1,1,1,李敖颠倒众生(1),名言、校长
保罗,宗教人物 / 历史类比引用 / 神交引用,宗教人物,50,2,2,1,1,李敖颠倒众生(2),
洪贵参,律师代理 / 通信 / 诉讼,律师代理,50,2,2,1,1,李敖颠倒众生(2),
爱丽丝,虚拟人物 / 神交引用,虚拟人物,50,2,2,1,1,李敖颠倒众生(2),
贞德,政治异议者 / 军事人物 / 宗教人物 / 历史类比引用 / 神交引用,政治异议者,50,2,2,1,1,李敖颠倒众生(2),
刘福增,学术 / 出版 / 诗文出处 / 公共论战,学术,49,1,1,1,1,李敖颠倒众生(1),打电话、电话
武大郎,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,49,1,1,1,1,李敖颠倒众生(1),哥哥、家里
唐绍仪,政治人物 / 公职人员 / 历史类比引用 / 神交引用,政治人物,48,1,1,1,1,李敖颠倒众生(1),见、秘书、历史上
唐高宗,历史类比引用 / 政治人物 / 情感 / 神交引用,历史类比引用,48,1,1,1,1,李敖颠倒众生(1),儿子、序
宋子文,政治人物 / 公职人员 / 财产债务 / 公共论战 / 历史类比引用,政治人物,48,1,1,1,1,李敖颠倒众生(1),大舅子、共产党
左拉,诗文出处 / 政治异议者 / 公共论战 / 历史类比引用,诗文出处,48,1,1,1,1,李敖颠倒众生(1),一起、部长、政府、文学、像
张建邦,政治人物 / 财产债务 / 公共论战,政治人物,48,1,1,1,1,李敖颠倒众生(1),杂志、文星、大学
张荣发,财产债务 / 创作资料协助 / 公共论战,财产债务,48,1,1,1,1,李敖颠倒众生(1),儿子、像
张贵木,政治人物 / 公共论战 / 通信,政治人物,48,1,1,1,1,李敖颠倒众生(1),秘书
明成祖,历史类比引用 / 政治人物 / 神交引用,历史类比引用,48,1,1,1,1,李敖颠倒众生(1),见、见面
李焕,政治人物 / 党务宣传 / 公共论战,政治人物,48,1,1,1,1,李敖颠倒众生(1),院长、总统、警察、国民党
林徽因,诗文出处 / 文艺音乐 / 历史类比引用 / 神交引用,诗文出处,48,1,1,1,1,李敖颠倒众生(1),儿子、嫁给、情人、所谓
林毓生,学术 / 师生 / 公共论战,学术,48,1,1,1,1,李敖颠倒众生(1),研究、中央研究院、国民党、所谓
林永丰,医疗照护 / 创作资料协助 / 通信 / 见面 / 朋友 / 出版 / 公共论战,医疗照护,48,1,1,1,1,李敖颠倒众生(1),朋友、太太、主席
林郁方,政治人物 / 公共论战 / 见面,政治人物,48,1,1,1,1,李敖颠倒众生(1),教授、委员
林青霞,媒体 / 见面,媒体,48,1,1,1,1,李敖颠倒众生(1),妹妹、像
江盖世,政治人物 / 政治异议者 / 人权救援 / 诉讼 / 通信 / 见面,政治人物,48,1,1,1,1,李敖颠倒众生(1),主席、委员、民进党
江鹏坚,政治人物 / 政治异议者 / 律师代理 / 人权救援 / 选举助选 / 公共论战 / 见面,政治人物,48,1,1,1,1,李敖颠倒众生(1),主席、委员、民进党
沈野,媒体 / 财产债务 / 创作资料协助 / 公共论战,媒体,48,1,1,1,1,李敖颠倒众生(1),教授、台大、委员
王小屯,姻亲 / 情感 / 见面 / 出版 / 医疗照护,姻亲,48,1,1,1,1,李敖颠倒众生(1),朋友、太太、主席、民进党
王新衡,情治警务 / 朋友 / 见面 / 历史类比引用,情治警务,48,1,1,1,1,李敖颠倒众生(1),认识、儿子、特务、国民党
王珣,文艺音乐 / 诗文出处 / 历史类比引用 / 神交引用,文艺音乐,48,1,1,1,1,李敖颠倒众生(1),
王纪五,学术 / 诉讼,学术,48,1,1,1,1,李敖颠倒众生(1),儿子
石掌珠,医疗照护 / 亲属 / 创作资料协助 / 公共论战,医疗照护,48,1,1,1,1,李敖颠倒众生(1),爸爸
福特,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用 / 神交引用,政治人物,48,1,1,1,1,李敖颠倒众生(1),教授、大学、总统、部长
蔡维屏,政治人物 / 公职人员 / 公共论战,政治人物,48,1,1,1,1,李敖颠倒众生(1),
蔡豪,政治人物 / 朋友 / 见面,政治人物,48,1,1,1,1,李敖颠倒众生(1),节目、电视
连震东,亲属 / 财产债务 / 历史类比引用,亲属,48,1,1,1,1,李敖颠倒众生(1),爸爸、像
邱垂亮,学术 / 选举助选,学术,48,1,1,1,1,李敖颠倒众生(1),教授、出版、主义、所谓
钟曜唐,司法人员 / 诉讼 / 公共论战,司法人员,48,1,1,1,1,李敖颠倒众生(1),院长、法院、像
陈幸妤,亲属 / 财产债务 / 公共论战,亲属,48,1,1,1,1,李敖颠倒众生(1),女儿、报纸、记者、总统
陈良榘,律师代理 / 诉讼 / 创作资料协助,律师代理,48,1,1,1,1,李敖颠倒众生(1),律师、像
陈隆志,学术 / 公共论战,学术,48,1,1,1,1,李敖颠倒众生(1),律师、像
马丁·路德·金,人权救援 / 政治异议者 / 神交引用,人权救援,48,1,1,1,1,李敖颠倒众生(1),调查局、像
马家辉,出版 / 媒体 / 创作资料协助,出版,48,1,1,1,1,李敖颠倒众生(1),访问、问我、儿子、读
刘邦友,政治人物 / 被害人 / 社会案件 / 公共论战,政治人物,47,1,1,1,1,李敖颠倒众生(1),县长
叶剑英,军事人物 / 政治人物 / 公共论战 / 神交引用,军事人物,47,1,1,1,1,李敖颠倒众生(1),委员、像
叶金凤,司法人员 / 公职人员 / 公共论战,司法人员,47,1,1,1,1,李敖颠倒众生(1),请他
吴敦义,政治人物 / 公职人员 / 通信 / 出版管制 / 公共论战,政治人物,47,1,1,1,1,李敖颠倒众生(1),市长、国民党
姜太公,政治人物 / 军事人物 / 神交引用,政治人物,47,1,1,1,1,李敖颠倒众生(1),序
威尔逊,政治人物 / 公职人员 / 公共论战 / 历史类比引用 / 神交引用,政治人物,47,1,1,1,1,李敖颠倒众生(1),部长
曾祥铎,同案狱友 / 同学 / 公共论战,同案狱友,47,1,1,1,1,李敖颠倒众生(1),委员
李文,亲属 / 财产债务 / 财产信托 / 公共论战 / 通信 / 创作资料协助,亲属,47,1,1,1,1,李敖颠倒众生(1),政府
李钟桂,婚姻相关 / 公共论战 / 见面,婚姻相关,47,1,1,1,1,李敖颠倒众生(1),碰到、国民党
杨开煌,学术 / 公共论战,学术,47,1,1,1,1,李敖颠倒众生(1),委员
王尔德,诗文出处 / 历史类比引用 / 神交引用,诗文出处,47,1,1,1,1,李敖颠倒众生(1),碰到、文学
艾奇逊,政治人物 / 历史类比引用 / 神交引用,政治人物,47,1,1,1,1,李敖颠倒众生(1),总统
艾玫,通信 / 姻亲,通信,47,1,1,1,1,李敖颠倒众生(1),报纸
观世音,虚拟人物 / 宗教人物 / 神交引用,虚拟人物,47,1,1,1,1,李敖颠倒众生(1),见、思想
邱连辉,政治人物 / 公共论战,政治人物,47,1,1,1,1,李敖颠倒众生(1),拜访、总统
邹坚,政治人物 / 公共论战,政治人物,47,1,1,1,1,李敖颠倒众生(1),对我说、总统、所谓
郁慕明,政治人物 / 诉讼 / 朋友 / 公共论战 / 见面,政治人物,47,1,1,1,1,李敖颠倒众生(1),国民党、共产党
金庸,出版 / 见面 / 公共论战 / 神交引用,出版,47,1,1,1,1,李敖颠倒众生(1),记者、像
陆游,诗文出处 / 历史类比引用 / 神交引用,诗文出处,47,1,1,1,1,李敖颠倒众生(1),委员、诗
陈天福,亲属 / 创作资料协助 / 公共论战,亲属,47,1,1,1,1,李敖颠倒众生(1),碰到、报纸、选举
陈桥,诗文出处 / 出版 / 公共论战,诗文出处,47,1,1,1,1,李敖颠倒众生(1),总统
雷啸岑,诗文出处 / 出版 / 历史类比引用,诗文出处,47,1,1,1,1,李敖颠倒众生(1),认识、国民党
项羽,政治人物 / 军事人物 / 神交引用,政治人物,47,1,1,1,1,李敖颠倒众生(1),见
黄天福,政治人物 / 媒体 / 出版 / 公共论战 / 通信,政治人物,47,1,1,1,1,李敖颠倒众生(1),碰到、报纸、选举
宋教仁,政治人物 / 神交引用,政治人物,46,1,1,1,1,李敖颠倒众生(1),国民党、所谓
巴鲁克,政治人物 / 历史类比引用 / 神交引用,政治人物,46,1,1,1,1,李敖颠倒众生(1),政治
杨森,军事人物 / 政治人物 / 历史类比引用,军事人物,46,1,1,1,1,李敖颠倒众生(1),国民党、所谓
林彪,军事人物 / 政治人物 / 历史类比引用,军事人物,46,1,1,1,1,李敖颠倒众生(1),共产党
猪八戒,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,46,1,1,1,1,李敖颠倒众生(1),所谓
秦始皇,政治人物 / 历史类比引用 / 公共论战 / 神交引用,政治人物,46,1,1,1,1,李敖颠倒众生(1),共产党
邵玉铭,出版管制 / 媒体 / 公职人员 / 政治人物 / 公共论战,出版管制,46,1,1,1,1,李敖颠倒众生(1),国民党
阿Q,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,46,1,1,1,1,李敖颠倒众生(1),
黄昭堂,政治异议者 / 政治人物 / 公共论战,政治异议者,46,1,1,1,1,李敖颠倒众生(1),朋友、台独
俞樾,学术 / 诗文出处 / 学术考证引用 / 历史类比引用 / 神交引用,学术,45,1,1,1,1,李敖颠倒众生(1),读、像
江淹,诗文出处 / 政治人物 / 历史类比引用 / 神交引用,诗文出处,45,1,1,1,1,李敖颠倒众生(1),古代、哲学
海明威,诗文出处 / 历史类比引用 / 神交引用,诗文出处,45,1,1,1,1,李敖颠倒众生(1),文学、像
傅正,媒体 / 出版 / 政治异议者 / 公共论战 / 学术 / 同案狱友,媒体,44,1,1,1,1,李敖颠倒众生(1),像
库普林,出版 / 神交引用,出版,44,1,1,1,1,李敖颠倒众生(1),文学
施启扬,司法人员 / 政治人物 / 同学 / 通信 / 公共论战,司法人员,44,1,1,1,1,李敖颠倒众生(1),像
王五,江湖人物 / 烈士殉难 / 历史类比引用 / 神交引用,江湖人物,44,1,1,1,1,李敖颠倒众生(1),古代
侯德健,文艺音乐 / 政治异议者 / 公共论战 / 神交引用,文艺音乐,42,1,1,1,1,李敖颠倒众生(1),
刘秀,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,42,1,1,1,1,李敖颠倒众生(1),
吾尔开希,政治异议者 / 公共论战,政治异议者,42,1,1,1,1,李敖颠倒众生(1),
周至柔,军事人物 / 政治人物 / 公共论战,军事人物,42,1,1,1,1,李敖颠倒众生(1),
唐尧,政治人物 / 神交引用,政治人物,42,1,1,1,1,李敖颠倒众生(1),
张居正,政治人物 / 公职人员 / 历史类比引用 / 神交引用,政治人物,42,1,1,1,1,李敖颠倒众生(1),
彭德怀,军事人物 / 政治人物 / 历史类比引用,军事人物,42,1,1,1,1,李敖颠倒众生(1),
戴笠,情治警务 / 军事人物 / 公共论战 / 历史类比引用,情治警务,42,1,1,1,1,李敖颠倒众生(1),
曹圣芬,媒体 / 党务宣传 / 公职人员 / 军事人物 / 公共论战 / 历史类比引用,媒体,42,1,1,1,1,李敖颠倒众生(1),
杨虎城,军事人物 / 政治人物 / 公共论战 / 历史类比引用,军事人物,42,1,1,1,1,李敖颠倒众生(1),
狄更斯,诗文出处 / 历史类比引用 / 神交引用,诗文出处,42,1,1,1,1,李敖颠倒众生(1),
王莽,政治人物 / 公职人员 / 宗教人物 / 历史类比引用 / 神交引用,政治人物,42,1,1,1,1,李敖颠倒众生(1),
罗福助,政治人物 / 见面 / 公共论战,政治人物,42,1,1,1,1,李敖颠倒众生(1),
胡锦涛,政治人物,政治人物,42,1,1,1,1,李敖颠倒众生(1),
董卓,神交引用 / 政治人物 / 军事人物,神交引用,42,1,1,1,1,李敖颠倒众生(1),
郑邦镇,学术 / 政治人物 / 选举助选 / 公共论战,学术,42,1,1,1,1,李敖颠倒众生(1),
里根,政治人物 / 主剧情人物 / 小说剧本人物 / 媒体 / 历史类比引用,政治人物,42,1,1,1,1,李敖颠倒众生(1),
陈菊,政治人物 / 政治异议者 / 见面 / 公共论战,政治人物,42,1,1,1,1,李敖颠倒众生(1),
史料有,待复核,待复核,99,5,5,1,1,李敖颠倒众生(5),部长、台独
席论政,待复核,待复核,99,4,4,1,1,李敖颠倒众生(4),见、电视
殷鉴,待复核,待复核,99,3,3,1,1,李敖颠倒众生(3),古代、朋友
水变死,待复核,待复核,99,3,3,1,1,李敖颠倒众生(3),特务、见、政治
马爷流,待复核,待复核,99,3,3,1,2,李敖颠倒众生(3),节目、国民党
文物有,待复核,待复核,96,3,3,1,1,李敖颠倒众生(3),
别再,待复核,待复核,88,2,2,1,1,李敖颠倒众生(2),儿子、嫁给
李还李,待复核,待复核,82,2,2,1,1,李敖颠倒众生(2),
赖浩敏,待复核,待复核,78,5,3,1,1,李敖颠倒众生(5),研究、中央研究院、所谓、律师
那表示,待复核,待复核,78,4,2,1,3,李敖颠倒众生(4),见、总统、政府、共产党
何士礼,待复核,待复核,66,4,1,1,1,李敖颠倒众生(4),儿子
解决两,待复核,待复核,66,3,2,1,2,李敖颠倒众生(3),会面、委员、国民党
相关人,待复核,待复核,59,2,1,1,2,李敖颠倒众生(2),见、委员
秦国国,待复核,待复核,53,2,1,1,1,李敖颠倒众生(2),将军
韩战发,待复核,待复核,53,2,1,1,2,李敖颠倒众生(2),总统、所谓
李主任,待复核,待复核,46,6,0,1,1,李敖颠倒众生(6),
王桂荣,待复核,待复核,46,5,0,1,1,李敖颠倒众生(5),
